Month_Year,ORIGIN_AIRPORT_ID_origin,DEST_AIRPORT_ID,flight_count,DEP_DELAY,ARR_DELAY,CANCELLED,estimated_demand,Average Fare ($)_origin,ORIGIN_AIRPORT_ID_dest,Average Fare ($)_dest,adjusted_demand
2019-01,JAX,DAL,26,-1.2307692307692308,-9.076923076923077,0.0,26.0,340.54,DAL,319.69,17.892648545181032
2019-01,JAX,DCA,51,14.857142857142858,12.36734693877551,0.0392156862745098,49.0,340.54,DCA,372.2,32.82595962549494
2019-01,JAX,DEN,71,8.859154929577464,1.3943661971830985,0.0,71.0,340.54,DEN,300.48,49.35285454089907
2019-01,JAX,DFW,109,11.211009174311927,8.486238532110091,0.0,109.0,340.54,DFW,402.57,71.9172763797187
2019-01,JAX,DTW,90,16.931818181818183,2.103448275862069,0.022222222222222223,88.0,340.54,DTW,378.03,58.77957005799257
2019-01,JAX,EWR,25,30.24,32.833333333333336,0.0,25.0,340.54,EWR,407.21,16.45678362339565
2019-01,JAX,FLL,179,8.55056179775281,1.1179775280898876,0.00558659217877095,178.0,340.54,FLL,257.61,126.57494494695928
2019-01,JAX,HOU,33,4.515151515151516,-2.909090909090909,0.0,33.0,340.54,HOU,339.28,22.48127574656399
2019-01,JAX,IAH,6,-3.1666666666666665,-15.5,0.0,6.0,340.54,IAH,406.9,3.9502361422734853
2019-01,JAX,IND,3,51.666666666666664,46.333333333333336,0.0,3.0,340.54,IND,360.7,2.0215004915939656
2019-01,JAX,JFK,142,11.359712230215827,7.179856115107913,0.02112676056338028,139.0,340.54,JFK,402.31,91.72289143090569
2019-01,JAX,LAS,17,7.235294117647059,22.764705882352942,0.0,17.0,340.54,LAS,243.05,12.183774461865093
2019-01,JAX,MDW,31,-0.7333333333333333,-11.620689655172415,0.03225806451612903,30.0,340.54,MDW,310.71,20.742056745407165
2019-01,JAX,MSP,11,5.909090909090909,-3.0,0.0,11.0,340.54,MSP,367.09,7.3881715108560835
2019-01,JAX,ORD,77,17.887323943661972,12.619718309859154,0.07792207792207792,71.0,340.54,ORD,344.89,48.22976187041251
2019-01,JAX,PHL,69,4.63768115942029,-5.768115942028985,0.0,69.0,340.54,PHL,370.65,46.26054560216452
2019-01,JAX,PIT,3,4.666666666666667,-0.3333333333333333,0.0,3.0,340.54,PIT,355.88,2.026465323912189
2019-01,JAX,STL,8,-4.125,2.875,0.0,8.0,340.54,STL,367.13,5.373106752373467
2019-01,JAX,TTN,14,-1.0769230769230769,-7.846153846153846,0.07142857142857142,13.0,340.54,TTN,128.24,9.933576364646758
2019-01,JFK,ABQ,19,21.31578947368421,2.263157894736842,0.0,19.0,402.31,ABQ,368.31,12.361368806309528
2019-01,JFK,ATL,271,7.559701492537314,-5.869402985074627,0.01107011070110701,268.0,402.31,ATL,370.49,174.16810979245483
2019-01,JFK,AUS,200,5.807106598984771,-2.4693877551020407,0.015,197.0,402.31,AUS,339.52,130.0638841992406
2019-01,JFK,BOS,309,26.28813559322034,24.11186440677966,0.045307443365695796,295.0,402.31,BOS,337.73,194.9450166126335
2019-01,JFK,BQN,35,16.5,5.823529411764706,0.02857142857142857,34.0,402.31,BQN,209.75,24.051307498988983
2019-01,JFK,BTV,93,15.409090909090908,14.136363636363637,0.053763440860215055,88.0,402.31,BTV,396.29,56.4528665629524
2019-01,JFK,BUF,152,16.859154929577464,12.605633802816902,0.06578947368421052,142.0,402.31,BUF,316.21,94.88814274884088
2019-01,JFK,BUR,58,14.31578947368421,2.8035714285714284,0.017241379310344827,57.0,402.31,BUR,279.28,38.83475357681738
2019-01,JFK,CHS,118,2.2672413793103448,-4.75,0.01694915254237288,116.0,402.31,CHS,353.36,76.04505338920804
2019-01,JFK,CLT,281,17.59285714285714,9.821428571428571,0.0035587188612099642,280.0,402.31,CLT,411.88,178.2354512431412
2019-01,JFK,DAB,7,2.857142857142857,-12.285714285714286,0.0,7.0,402.31,DAB,413.85,4.4515417643877475
2019-01,JFK,DCA,62,10.741935483870968,10.885245901639344,0.016129032258064516,61.0,402.31,DCA,372.2,39.60848459831808
2019-01,JFK,DEN,94,13.204301075268818,-9.688172043010752,0.010638297872340425,93.0,402.31,DEN,300.48,62.65762335101333
2019-01,JFK,DFW,84,6.690476190476191,0.7619047619047619,0.0,84.0,402.31,DFW,402.57,53.71839899032725
2019-01,JFK,DTW,5,12.6,-4.0,0.0,5.0,402.31,DTW,378.03,3.2370602151571912
2019-01,JFK,EGE,23,12.304347826086957,28.08695652173913,0.0,23.0,402.31,EGE,569.51,13.580266098064298
2019-01,JFK,FLL,306,13.37748344370861,5.4635761589403975,0.013071895424836602,302.0,402.31,FLL,257.61,208.14775381986294
2019-01,JFK,HNL,33,32.18181818181818,15.818181818181818,0.0,33.0,402.31,HNL,343.89,21.738538664985054
2019-01,JFK,HOU,31,24.233333333333334,9.0,0.03225806451612903,30.0,402.31,HOU,339.28,19.809125717219555
2019-01,JFK,IAD,16,16.9375,11.0,0.0,16.0,402.31,IAD,456.06,9.9667387742427
2019-01,JFK,JAC,4,2.5,-33.5,0.0,4.0,402.31,JAC,546.37,2.3871691550726606
2019-01,JFK,JAX,142,7.246376811594203,-2.3840579710144927,0.028169014084507043,138.0,402.31,JAX,340.54,91.06301451413658
2019-01,JFK,LAS,312,6.488673139158576,-8.698051948051948,0.009615384615384616,309.0,402.31,LAS,243.05,214.64879259942865
2019-01,JFK,LAX,1064,4.88212927756654,-6.670487106017192,0.011278195488721804,1052.0,402.31,LAX,356.56,688.5258488439565
2019-01,JFK,LGB,58,11.824561403508772,2.6785714285714284,0.017241379310344827,57.0,402.31,LGB,231.61,39.84182151226006
2019-01,JFK,MCO,371,10.016348773841962,3.6420765027322406,0.01078167115902965,367.0,402.31,MCO,251.75,253.74537463293913
2019-01,JFK,MIA,307,7.153094462540716,1.1530944625407167,0.0,307.0,402.31,MIA,335.34,203.12466089116626
2019-01,JFK,MSP,119,6.974789915966387,-10.470588235294118,0.0,119.0,402.31,MSP,367.09,77.46905990357016
2019-01,JFK,MSY,151,8.093959731543624,-3.9194630872483223,0.013245033112582781,149.0,402.31,MSY,295.42,100.65400027390243
2019-01,JFK,OAK,20,9.7,-8.777777777777779,0.0,20.0,402.31,OAK,295.91,13.507124438268805
2019-01,JFK,ONT,31,16.633333333333333,-15.833333333333334,0.03225806451612903,30.0,402.31,ONT,335.0,19.85279118631527
2019-01,JFK,ORD,120,29.666666666666668,32.719298245614034,0.05,114.0,402.31,ORD,344.89,75.05828915946093
2019-01,JFK,ORH,31,10.642857142857142,7.107142857142857,0.0967741935483871,28.0,402.31,ORH,303.01,18.83966807692562
2019-01,JFK,PBI,168,18.29090909090909,10.254545454545454,0.017857142857142856,165.0,402.31,PBI,337.61,109.04377297172175
2019-01,JFK,PDX,84,4.349397590361446,-12.927710843373495,0.011904761904761904,83.0,402.31,PDX,338.41,54.829761491049986
2019-01,JFK,PHX,212,10.928909952606634,-0.3886255924170616,0.0047169811320754715,211.0,402.31,PHX,348.77,138.64801923981904
2019-01,JFK,PSE,24,9.73913043478261,3.391304347826087,0.041666666666666664,23.0,402.31,PSE,248.39,15.931102225269324
2019-01,JFK,PSP,36,12.514285714285714,-4.057142857142857,0.027777777777777776,35.0,402.31,PSP,372.76,22.719750165315535
2019-01,JFK,PWM,20,9.0,6.15,0.0,20.0,402.31,PWM,367.29,13.018690877773741
2019-01,JFK,RDU,59,20.035087719298247,18.035087719298247,0.03389830508474576,57.0,402.31,RDU,329.6,37.825501259200614
2019-01,JFK,RNO,20,23.0,7.35,0.0,20.0,402.31,RNO,346.56,13.156862125051937
2019-01,JFK,ROC,93,14.670454545454545,10.545454545454545,0.053763440860215055,88.0,402.31,ROC,365.85,57.32405807533581
2019-01,JFK,RSW,98,11.791666666666666,1.1368421052631579,0.02040816326530612,96.0,402.31,RSW,307.17,64.45274394776361
2019-01,JFK,SAN,173,5.687861271676301,-3.7823529411764705,0.0,173.0,402.31,SAN,327.6,114.92242052811625
2019-01,JFK,SAT,31,6.741935483870968,-16.967741935483872,0.0,31.0,402.31,SAT,358.86,20.265517723375957
2019-01,JFK,SAV,62,4.440677966101695,-0.7627118644067796,0.04838709677419355,59.0,402.31,SAV,365.39,38.44214026097567
2019-01,JFK,SEA,270,5.981343283582089,-4.543071161048689,0.011111111111111112,267.0,402.31,SEA,336.51,176.55253857710665
2019-01,JFK,SFO,629,18.31340872374798,5.834154351395731,0.017488076311605722,618.0,402.31,SFO,397.16,396.2809564491276
2019-01,JFK,SJC,80,4.35,-12.118421052631579,0.0,80.0,402.31,SJC,295.91,54.02849775307522
2019-01,JFK,SJU,250,8.516260162601625,-1.646341463414634,0.016,246.0,402.31,SJU,281.33,167.42063499436125
2019-01,JFK,SLC,210,6.358851674641149,-10.182692307692308,0.004761904761904762,209.0,402.31,SLC,376.25,135.4305806217155
2019-01,JFK,SMF,25,16.75,-7.090909090909091,0.04,24.0,402.31,SMF,334.84,15.883541818668776
2019-01,JFK,SNA,4,-5.25,5.75,0.0,4.0,402.31,SNA,384.67,2.581013063824267
2019-01,JFK,SRQ,31,-1.3225806451612903,-4.466666666666667,0.0,31.0,402.31,SRQ,353.07,20.32539227056553
2019-01,JFK,STT,27,-3.6296296296296298,-8.592592592592593,0.0,27.0,402.31,STT,348.73,17.74205259653783
2019-01,JFK,SYR,62,25.338983050847457,24.89830508474576,0.04838709677419355,59.0,402.31,SYR,357.39,38.598724201265995
2019-01,JFK,TPA,195,12.047120418848168,1.6526315789473685,0.020512820512820513,191.0,402.31,TPA,308.48,128.14638959791463
2019-01,JNU,ANC,89,-1.5256410256410255,1.435897435897436,0.12359550561797752,78.0,421.21,ANC,449.73,48.28317485332911
2019-01,JNU,KTN,22,19.954545454545453,16.476190476190474,0.0,22.0,421.21,KTN,461.28,13.542268964787628
2019-01,JNU,PSG,31,25.214285714285715,27.46153846153846,0.0967741935483871,28.0,421.21,PSG,422.2,17.56760993778141
2019-01,JNU,SEA,93,1.8214285714285714,5.5476190476190474,0.0967741935483871,84.0,421.21,SEA,336.51,55.026933585913376
2019-01,JNU,SIT,56,-5.42,0.8979591836734694,0.10714285714285714,50.0,421.21,SIT,415.38,31.476540745004325
2019-01,JNU,YAK,30,6.076923076923077,8.541666666666666,0.13333333333333333,26.0,421.21,YAK,392.01,16.55918717288732
2019-01,KOA,ANC,15,-4.533333333333333,-7.666666666666667,0.0,15.0,269.9,ANC,449.73,10.033912371728803
2019-01,KOA,BLI,6,-9.2,-10.2,0.16666666666666666,5.0,269.9,BLI,251.84,3.7007708270290536
2019-01,KOA,DEN,31,-1.903225806451613,-8.419354838709678,0.0,31.0,269.9,DEN,300.48,22.359588785670827
2019-01,KOA,DFW,7,1.8571428571428572,-8.857142857142858,0.0,7.0,269.9,DFW,402.57,4.792398942900885
2019-01,KOA,HNL,521,-2.705769230769231,-2.5557692307692306,0.0019193857965451055,520.0,269.9,HNL,343.89,366.71687826439006
2019-01,KOA,LAX,158,4.670886075949367,1.414012738853503,0.0,158.0,269.9,LAX,356.56,110.70640438296316
2019-01,KOA,LIH,34,-5.0,-4.764705882352941,0.0,34.0,269.9,LIH,270.21,24.9189337006551
2019-01,KOA,OAK,27,18.74074074074074,12.481481481481481,0.0,27.0,269.9,OAK,295.91,19.521258778359798
2019-01,KOA,OGG,93,-5.913978494623656,-5.161290322580645,0.0,93.0,269.9,OGG,273.27,68.04966577431442
2019-01,KOA,PDX,31,4.451612903225806,-2.7419354838709675,0.0,31.0,269.9,PDX,338.41,21.92356151523161
2019-01,KOA,PHX,34,-2.787878787878788,-6.454545454545454,0.029411764705882353,33.0,269.9,PHX,348.77,23.214337989049145
2019-01,KOA,SAN,17,6.705882352941177,9.117647058823529,0.0,17.0,269.9,SAN,327.6,12.08978929957646
2019-01,KOA,SEA,89,5.113636363636363,0.6931818181818182,0.011235955056179775,88.0,269.9,SEA,336.51,62.29547855458324
2019-01,KOA,SFO,103,13.127450980392156,7.490196078431373,0.009708737864077669,102.0,269.9,SFO,397.16,70.0206355473995
2019-01,KOA,SJC,17,5.176470588235294,3.4705882352941178,0.0,17.0,269.9,SJC,295.91,12.291162934522834
2019-01,KOA,SMF,13,-4.846153846153846,-25.692307692307693,0.0,13.0,269.9,SMF,334.84,9.21065701767487
2019-01,KTN,JNU,23,3.6666666666666665,4.666666666666667,0.08695652173913043,21.0,461.28,JNU,421.21,12.926711284570008
2019-01,KTN,SEA,92,5.944444444444445,2.3666666666666667,0.021739130434782608,90.0,461.28,SEA,336.51,57.81501871515941
2019-01,KTN,SIT,31,0.6129032258064516,4.903225806451613,0.0,31.0,461.28,SIT,415.38,19.137306924026426
2019-01,KTN,WRG,31,8.607142857142858,2.4074074074074074,0.0967741935483871,28.0,461.28,WRG,414.7,17.291124410602244
2019-01,LAS,ABQ,103,5.135922330097087,1.0,0.0,103.0,243.05,ABQ,368.31,72.78136238717885
2019-01,LAS,AMA,31,4.32258064516129,-4.32258064516129,0.0,31.0,243.05,AMA,427.73,21.26526878333135
2019-01,LAS,ATL,368,6.459239130434782,-4.010869565217392,0.0,368.0,243.05,ATL,370.49,259.74766749651053
2019-01,LAS,ATW,9,0.0,-51.888888888888886,0.0,9.0,243.05,ATW,430.9,6.164182593847335
2019-01,LAS,AUS,136,11.220588235294118,3.051470588235294,0.0,136.0,243.05,AUS,339.52,97.52128044065662
2019-01,LAS,AZA,9,10.88888888888889,6.777777777777778,0.0,9.0,243.05,AZA,142.6,7.1801230493603745
2019-01,LAS,BHM,31,12.066666666666666,3.6333333333333333,0.03225806451612903,30.0,243.05,BHM,444.62,20.40984405448598
2019-01,LAS,BIL,9,3.6666666666666665,8.222222222222221,0.0,9.0,243.05,BIL,433.82,6.155361384432821
2019-01,LAS,BIS,10,-2.7,-5.1,0.0,10.0,243.05,BIS,426.16,6.8650621247838295
2019-01,LAS,BLI,51,17.4,13.4,0.0196078431372549,50.0,243.05,BLI,251.84,37.544907257724866
2019-01,LAS,BLV,9,-5.444444444444445,-4.333333333333333,0.0,9.0,243.05,BLV,155.64,7.126993993096276
2019-01,LAS,BNA,106,8.528846153846153,-0.6634615384615384,0.018867924528301886,104.0,243.05,BNA,336.26,74.70022602898277
2019-01,LAS,BOI,71,5.380281690140845,-1.2112676056338028,0.0,71.0,243.05,BOI,351.11,50.61044523279713
2019-01,LAS,BOS,151,9.295774647887324,7.436619718309859,0.059602649006622516,142.0,243.05,BOS,337.73,101.91742895829098
2019-01,LAS,BUF,31,18.620689655172413,15.96551724137931,0.06451612903225806,29.0,243.05,BUF,316.21,21.047067451534314
2019-01,LAS,BUR,273,6.831460674157303,0.6104868913857678,0.02197802197802198,267.0,243.05,BUR,279.28,197.57270802280286
2019-01,LAS,BWI,136,6.977611940298507,-3.1641791044776117,0.014705882352941176,134.0,243.05,BWI,324.64,96.82746608102168
2019-01,LAS,BZN,9,-3.0,2.0,0.0,9.0,243.05,BZN,414.06,6.215553070006896
2019-01,LAS,CID,9,-7.222222222222222,-7.555555555555555,0.0,9.0,243.05,CID,409.31,6.230198140882575
2019-01,LAS,CLE,93,3.2747252747252746,-6.032967032967033,0.021505376344086023,91.0,243.05,CLE,316.18,66.04527656356753
2019-01,LAS,CLT,148,19.986486486486488,13.277027027027026,0.0,148.0,243.05,CLT,411.88,102.32170474585511
2019-01,LAS,CMH,87,7.183908045977011,2.586206896551724,0.0,87.0,243.05,CMH,359.4,61.75412240765587
2019-01,LAS,COS,27,2.814814814814815,-1.5925925925925926,0.0,27.0,243.05,COS,383.22,18.93565445595989
2019-01,LAS,CVG,70,11.857142857142858,2.9285714285714284,0.0,70.0,243.05,CVG,327.66,50.50254021598024
2019-01,LAS,DAL,159,5.081761006289308,-2.89937106918239,0.0,159.0,243.05,DAL,319.69,115.18752365227371
2019-01,LAS,DCA,31,2.2903225806451615,-0.5333333333333333,0.0,31.0,243.05,DCA,372.2,21.862009504223984
2019-01,LAS,DEN,540,11.387037037037038,7.390740740740741,0.0,540.0,243.05,DEN,300.48,395.14339066850096
2019-01,LAS,DFW,388,5.376288659793815,2.2912371134020617,0.0,388.0,243.05,DFW,402.57,269.4917615740509
2019-01,LAS,DSM,41,6.853658536585366,-2.3658536585365852,0.0,41.0,243.05,DSM,381.76,28.775254824364925
2019-01,LAS,DTW,256,5.7,-4.421686746987952,0.0234375,250.0,243.05,DTW,378.03,175.78862761102314
2019-01,LAS,ELP,71,7.619718309859155,5.47887323943662,0.0,71.0,243.05,ELP,374.29,50.01822632637077
2019-01,LAS,EUG,9,4.222222222222222,5.444444444444445,0.0,9.0,243.05,EUG,377.76,6.329251638569468
2019-01,LAS,EWR,178,3.5168539325842696,0.39325842696629215,0.0,178.0,243.05,EWR,407.21,123.34796435417377
2019-01,LAS,FAR,17,0.35294117647058826,1.7058823529411764,0.0,17.0,243.05,FAR,447.63,11.548632024066382
2019-01,LAS,FAT,44,2.4186046511627906,3.5476190476190474,0.022727272727272728,43.0,243.05,FAT,405.17,29.82775687332456
2019-01,LAS,FCA,9,-8.777777777777779,-9.88888888888889,0.0,9.0,243.05,FCA,415.28,6.2118027053823015
2019-01,LAS,FLL,92,7.717391304347826,-0.6630434782608695,0.0,92.0,243.05,FLL,257.61,68.86881434376788
2019-01,LAS,FSD,11,-0.36363636363636365,0.0,0.0,11.0,243.05,FSD,414.78,7.594081235397714
2019-01,LAS,GEG,70,6.442857142857143,0.8285714285714286,0.0,70.0,243.05,GEG,353.36,49.840341919262
2019-01,LAS,GFK,9,-6.222222222222222,-9.777777777777779,0.0,9.0,243.05,GFK,461.16,6.073976934096284
2019-01,LAS,GJT,9,-6.555555555555555,-2.7777777777777777,0.0,9.0,243.05,GJT,461.83,6.072009516211729
2019-01,LAS,GRI,9,-10.777777777777779,-12.11111111111111,0.0,9.0,243.05,GRI,295.03,6.604597116283306
2019-01,LAS,GRR,11,-4.7272727272727275,0.45454545454545453,0.0,11.0,243.05,GRR,374.78,7.747386297608294
2019-01,LAS,GSP,2,-7.0,-12.0,0.0,2.0,243.05,GSP,403.71,1.3883450663445172
2019-01,LAS,GTF,9,-10.333333333333334,-7.375,0.0,9.0,243.05,GTF,408.04,6.234125470466243
2019-01,LAS,HNL,80,5.7375,-10.05,0.0,80.0,243.05,HNL,343.89,57.23693720869837
2019-01,LAS,HOU,143,9.174825174825175,-3.3216783216783217,0.0,143.0,243.05,HOU,339.28,102.55340490753008
2019-01,LAS,IAD,95,-3.2,-8.021052631578947,0.0,95.0,243.05,IAD,456.06,64.27272176402755
2019-01,LAS,IAH,250,1.632,-2.928,0.0,250.0,243.05,IAH,406.9,173.2681947044004
2019-01,LAS,ICT,40,6.5,-0.075,0.0,40.0,243.05,ICT,393.41,27.909896578866263
2019-01,LAS,IDA,9,-3.7777777777777777,2.2222222222222223,0.0,9.0,243.05,IDA,487.9,5.996433718027088
2019-01,LAS,IND,83,10.506493506493506,5.3896103896103895,0.07228915662650602,77.0,243.05,IND,360.7,54.61983145942003
2019-01,LAS,JAX,18,13.555555555555555,3.4444444444444446,0.0,18.0,243.05,JAX,340.54,12.900467077268923
2019-01,LAS,JFK,316,6.121405750798722,-2.9041533546325877,0.00949367088607595,313.0,243.05,JFK,402.31,217.4274177463468
2019-01,LAS,LAX,1020,6.3431661750245825,4.2841691248770895,0.0029411764705882353,1017.0,243.05,LAX,356.56,722.9286818947443
2019-01,LAS,LBB,31,2.935483870967742,-4.645161290322581,0.0,31.0,243.05,LBB,416.0,21.3885929386862
2019-01,LAS,LGB,186,8.198924731182796,5.548387096774194,0.0,186.0,243.05,LGB,231.61,141.20408704133354
2019-01,LAS,LIT,31,8.870967741935484,-2.3548387096774195,0.0,31.0,243.05,LIT,416.44,21.38394115310423
2019-01,LAS,LRD,9,-7.333333333333333,-11.88888888888889,0.0,9.0,243.05,LRD,440.93,6.133987558041023
2019-01,LAS,MAF,36,5.777777777777778,-0.8888888888888888,0.0,36.0,243.05,MAF,481.66,24.057405737833243
2019-01,LAS,MCI,134,6.576923076923077,0.49230769230769234,0.029850746268656716,130.0,243.05,MCI,365.0,92.01418618541
2019-01,LAS,MCO,123,7.32520325203252,-5.639344262295082,0.0,123.0,243.05,MCO,251.75,92.36494475675116
2019-01,LAS,MDW,215,11.451086956521738,3.7989130434782608,0.14418604651162792,184.0,243.05,MDW,310.71,133.92307738610666
2019-01,LAS,MEM,12,-6.833333333333333,-11.666666666666666,0.0,12.0,243.05,MEM,386.02,8.404020899325117
2019-01,LAS,MFE,19,-4.7894736842105265,-8.210526315789474,0.0,19.0,243.05,MFE,432.24,13.004721776052387
2019-01,LAS,MFR,10,20.77777777777778,18.666666666666668,0.1,9.0,243.05,MFR,366.76,6.364531569260132
2019-01,LAS,MIA,100,26.94,20.46,0.0,100.0,243.05,MIA,335.34,71.86116786328363
2019-01,LAS,MKE,99,7.579545454545454,1.4545454545454546,0.1111111111111111,88.0,243.05,MKE,348.61,62.80864389051072
2019-01,LAS,MLI,9,-5.0,-9.88888888888889,0.0,9.0,243.05,MLI,392.96,6.281139944335965
2019-01,LAS,MOT,10,8.0,13.666666666666666,0.0,10.0,243.05,MOT,438.23,6.824540773972955
2019-01,LAS,MRY,9,5.111111111111111,15.222222222222221,0.0,9.0,243.05,MRY,407.27,6.23650901927268
2019-01,LAS,MSN,16,-1.8125,-0.375,0.0,16.0,243.05,MSN,441.83,10.900075714974474
2019-01,LAS,MSO,9,0.8888888888888888,13.777777777777779,0.0,9.0,243.05,MSO,396.52,6.269977208171866
2019-01,LAS,MSP,221,2.0995475113122173,-5.863636363636363,0.004524886877828055,220.0,243.05,MSP,367.09,155.5514265472656
2019-01,LAS,MSY,72,2.3055555555555554,-6.25,0.0,72.0,243.05,MSY,295.42,52.82594328954722
2019-01,LAS,OAK,388,8.5,2.305699481865285,0.005154639175257732,386.0,243.05,OAK,295.91,283.1328125274568
2019-01,LAS,OKC,67,5.757575757575758,1.7575757575757576,0.014925373134328358,66.0,243.05,OKC,389.49,46.14176450049596
2019-01,LAS,OMA,81,8.1125,5.1875,0.012345679012345678,80.0,243.05,OMA,369.9,56.48373959831754
2019-01,LAS,ONT,123,9.270491803278688,1.5491803278688525,0.008130081300813009,122.0,243.05,ONT,335.0,87.68597669104018
2019-01,LAS,ORD,384,14.40771349862259,12.277008310249307,0.0546875,363.0,243.05,ORD,344.89,259.579521734174
2019-01,LAS,ORF,8,58.5,57.375,0.0,8.0,243.05,ORF,401.16,5.560433283181902
2019-01,LAS,PDX,242,3.8375,-3.410041841004184,0.008264462809917356,240.0,243.05,PDX,338.41,172.19458860352051
2019-01,LAS,PHL,97,1.5104166666666667,-12.010416666666666,0.010309278350515464,96.0,243.05,PHL,370.65,67.7547780325016
2019-01,LAS,PHX,474,8.150743099787686,0.5562632696390658,0.006329113924050633,471.0,243.05,PHX,348.77,336.14148508976774
2019-01,LAS,PIA,9,16.666666666666668,17.333333333333332,0.0,9.0,243.05,PIA,348.8,6.4229871610594165
2019-01,LAS,PIT,65,2.246153846153846,-4.969230769230769,0.0,65.0,243.05,PIT,355.88,46.22089093987446
2019-01,LAS,PSC,9,22.444444444444443,28.444444444444443,0.0,9.0,243.05,PSC,405.2,6.242925786760264
2019-01,LAS,RAP,9,-5.0,-5.5,0.0,9.0,243.05,RAP,443.96,6.1249239221956575
2019-01,LAS,RDU,52,10.134615384615385,4.653846153846154,0.0,52.0,243.05,RDU,329.6,37.47858390031528
2019-01,LAS,RFD,9,4.555555555555555,2.3333333333333335,0.0,9.0,243.05,RFD,190.07,6.99042157046932
2019-01,LAS,RNO,288,6.341463414634147,0.8501742160278746,0.003472222222222222,287.0,243.05,RNO,346.56,205.0568198592103
2019-01,LAS,RSW,9,8.333333333333334,0.2222222222222222,0.0,9.0,243.05,RSW,307.17,6.562701949030544
2019-01,LAS,SAN,400,5.4534005037783375,2.005037783375315,0.0075,397.0,243.05,SAN,327.6,286.4304342426823
2019-01,LAS,SAT,148,10.095238095238095,0.061224489795918366,0.006756756756756757,147.0,243.05,SAT,358.86,104.37183936325061
2019-01,LAS,SBN,9,0.0,-6.444444444444445,0.0,9.0,243.05,SBN,381.55,6.317186522529743
2019-01,LAS,SCK,44,5.431818181818182,5.363636363636363,0.0,44.0,243.05,SCK,138.42,35.186906271198296
2019-01,LAS,SDF,33,4.625,0.09375,0.030303030303030304,32.0,243.05,SDF,379.19,22.487800729777735
2019-01,LAS,SEA,593,1.5615514333895446,-2.9494097807757167,0.0,593.0,243.05,SEA,336.51,425.8801433831449
2019-01,LAS,SFO,682,19.941353383458647,18.78614457831325,0.024926686217008796,665.0,243.05,SFO,397.16,463.133681022223
2019-01,LAS,SGF,9,3.0,0.1111111111111111,0.0,9.0,243.05,SGF,419.77,6.198039026506665
2019-01,LAS,SHV,9,6.111111111111111,-2.111111111111111,0.0,9.0,243.05,SHV,484.95,6.004891109243467
2019-01,LAS,SJC,324,6.2786377708978325,-0.13003095975232198,0.0030864197530864196,323.0,243.05,SJC,295.91,236.92201670043661
2019-01,LAS,SLC,310,6.112903225806452,3.9,0.0,310.0,243.05,SLC,376.25,218.17357157412695
2019-01,LAS,SMF,247,8.703252032520325,3.2154471544715446,0.004048582995951417,246.0,243.05,SMF,334.84,176.8239994395504
2019-01,LAS,SMX,17,2.823529411764706,4.823529411764706,0.0,17.0,243.05,SMX,124.72,13.702515230366176
2019-01,LAS,SNA,181,8.988950276243093,2.0773480662983426,0.0,181.0,243.05,SNA,384.67,126.84658496658543
2019-01,LAS,STL,120,13.922413793103448,9.086206896551724,0.03333333333333333,116.0,243.05,STL,367.13,82.01636275543834
2019-01,LAS,TPA,114,1.9649122807017543,-7.754385964912281,0.0,114.0,243.05,TPA,308.48,83.070696554204
2019-01,LAS,TUL,41,5.2682926829268295,1.9024390243902438,0.0,41.0,243.05,TUL,402.55,28.47750569645404
2019-01,LAS,TUS,101,7.445544554455446,0.9603960396039604,0.0,101.0,243.05,TUS,388.44,70.6480439842846
2019-01,LAS,TYS,9,22.0,13.777777777777779,0.0,9.0,243.05,TYS,401.84,6.253369568229684
2019-01,LAS,XNA,9,-7.111111111111111,-7.111111111111111,0.0,9.0,243.05,XNA,485.03,6.0046614415654584
2019-01,LAX,ABQ,62,13.14516129032258,5.370967741935484,0.0,62.0,356.56,ABQ,368.31,41.277100676997115
2019-01,LAX,ANC,27,5.037037037037037,-4.0,0.0,27.0,356.56,ANC,449.73,17.26379188680876
2019-01,LAX,ATL,526,11.381679389312977,-1.5744274809160306,0.0038022813688212928,524.0,356.56,ATL,370.49,348.4734248149422
2019-01,LAX,AUS,260,6.467181467181467,-2.965250965250965,0.0038461538461538464,259.0,356.56,AUS,339.52,174.9825695119457
2019-01,LAX,BDL,4,18.75,19.5,0.0,4.0,356.56,BDL,377.71,2.6504238224542442
2019-01,LAX,BLI,12,9.666666666666666,11.083333333333334,0.0,12.0,356.56,BLI,251.84,8.489787434409608
2019-01,LAX,BNA,160,7.6,-1.2625,0.0,160.0,356.56,BNA,336.26,108.27871628279856
2019-01,LAX,BOI,8,17.375,16.875,0.0,8.0,356.56,BOI,351.11,5.372870031388223
2019-01,LAX,BOS,394,12.149214659685864,5.662303664921466,0.030456852791878174,382.0,356.56,BOS,337.73,258.3199909786495
2019-01,LAX,BUF,20,15.0,3.65,0.0,20.0,356.56,BUF,316.21,13.67596969182703
2019-01,LAX,BWI,160,6.594936708860759,-5.848101265822785,0.0125,158.0,356.56,BWI,324.64,107.56856978747342
2019-01,LAX,BZN,3,-6.0,0.6666666666666666,0.0,3.0,356.56,BZN,414.06,1.9520595544358064
2019-01,LAX,CLE,86,0.4186046511627907,-5.8604651162790695,0.0,86.0,356.56,CLE,316.18,58.80758717671039
2019-01,LAX,CLT,186,3.6989247311827955,-5.532258064516129,0.0,186.0,356.56,CLT,411.88,121.1584015393017
