Month_Year,ORIGIN_AIRPORT_ID_origin,DEST_AIRPORT_ID,flight_count,DEP_DELAY,ARR_DELAY,CANCELLED,estimated_demand,Average Fare ($)_origin,ORIGIN_AIRPORT_ID_dest,Average Fare ($)_dest,price_proxy,optimized_demand,date,year,original_revenue,optimized_revenue,revenue_uplift_percent,cluster
2019-01,AUS,JFK,200,21.553846153846155,12.574358974358974,0.025,195.0,339.52,JFK,402.31,370.91499999999996,210.01575643879684,2019-01-01,2019,72328.42499999999,77897.99429949632,7.7003879173317165,2
2019-01,AUS,LAS,136,9.551470588235293,3.713235294117647,0.0,136.0,339.52,LAS,243.05,291.28499999999997,144.1582833350688,2019-01-01,2019,39614.759999999995,41991.145561255515,5.99873774637413,4
2019-01,AUS,LAX,257,0.30739299610894943,-5.447470817120623,0.0,257.0,339.52,LAX,356.56,348.03999999999996,275.52657499291223,2019-01-01,2019,89446.27999999998,95894.26916053316,7.208784043934729,2
2019-01,AUS,LBB,28,0.8214285714285714,-5.214285714285714,0.0,28.0,339.52,LBB,416.0,377.76,30.197420601150494,2019-01-01,2019,10577.279999999999,11407.37760629061,7.847930718394636,0
2019-01,AUS,LGB,31,22.161290322580644,23.967741935483872,0.0,31.0,339.52,LGB,231.61,285.565,32.82203880310084,2019-01-01,2019,8852.515,9372.82551080749,5.877544526131733,0
2019-01,AUS,MCI,28,-1.6071428571428572,-4.285714285714286,0.0,28.0,339.52,MCI,365.0,352.26,30.04380580677022,2019-01-01,2019,9863.279999999999,10583.231033492877,7.299306452750792,0
2019-01,AUS,MCO,107,8.373831775700934,0.5327102803738317,0.0,107.0,339.52,MCO,251.75,295.635,113.51736654932672,2019-01-01,2019,31632.945,33559.7066598102,6.090996775071695,4
2019-01,AUS,MDW,71,2.578125,-3.875,0.09859154929577464,64.0,339.52,MDW,310.71,325.115,68.29974843673723,2019-01-01,2019,20807.36,22205.272713009825,6.71835693240192,4
2019-01,AUS,MIA,85,16.654761904761905,12.821428571428571,0.011764705882352941,84.0,339.52,MIA,335.34,337.42999999999995,89.86448369464529,2019-01-01,2019,28344.119999999995,30322.972733084156,6.9815282079110625,4
2019-01,AUS,MSP,54,10.25925925925926,-1.4074074074074074,0.0,54.0,339.52,MSP,367.09,353.30499999999995,57.953736549773915,2019-01-01,2019,19078.469999999998,20475.34489171787,7.321734351433166,4
2019-01,AUS,MSY,61,0.6557377049180327,-9.62295081967213,0.0,61.0,339.52,MSY,295.42,317.47,64.99873864028766,2019-01-01,2019,19365.670000000002,20635.149556132124,6.555309246373207,4
2019-01,AUS,OAK,31,1.5483870967741935,-9.709677419354838,0.0,31.0,339.52,OAK,295.91,317.71500000000003,33.033764481178885,2019-01-01,2019,9849.165,10495.32248213775,6.56053058444801,0
2019-01,AUS,ONT,2,27.5,17.5,0.0,2.0,339.52,ONT,335.0,337.26,2.139557817955732,2019-01-01,2019,674.52,721.5872696837502,6.9778908977866,0
2019-01,AUS,ORD,209,11.3125,7.1421052631578945,0.0861244019138756,191.0,339.52,ORD,344.89,342.205,204.52995174249287,2019-01-01,2019,65361.155,69991.17213603976,7.083744367797302,2
2019-01,AUS,PDX,28,0.0,0.9285714285714286,0.0,28.0,339.52,PDX,338.41,338.96500000000003,29.9640254421306,2019-01-01,2019,9491.02,10156.755883991798,7.0143765790378465,0
2019-01,AUS,PHL,75,26.08108108108108,10.986486486486486,0.013333333333333334,74.0,339.52,PHL,370.65,355.085,79.44636129092045,2019-01-01,2019,26276.289999999997,28210.211198986486,7.359947690433044,4
2019-01,AUS,PHX,236,2.029787234042553,-3.8638297872340424,0.00423728813559322,235.0,339.52,PHX,348.77,344.145,251.7444571668462,2019-01-01,2019,80874.075,86636.59621168427,7.125300922062198,2
2019-01,AUS,RDU,3,45.666666666666664,42.0,0.0,3.0,339.52,RDU,329.6,334.56,3.2076041529381345,2019-01-01,2019,1003.6800000000001,1073.1360454069822,6.92013843127114,0
2019-01,AUS,SAN,90,4.766666666666667,-0.9888888888888889,0.0,90.0,339.52,SAN,327.6,333.56,96.2088808876606,2019-01-01,2019,30020.4,32091.43430888807,6.898756541845108,4
2019-01,AUS,SEA,78,9.371794871794872,6.4743589743589745,0.0,78.0,339.52,SEA,336.51,338.015,83.4553557076005,2019-01-01,2019,26365.17,28209.162059504582,6.994045778975005,4
2019-01,AUS,SFB,1,9.0,7.0,0.0,1.0,339.52,SFB,123.24,231.38,1.0473634433790007,2019-01-01,2019,231.38,242.33895352903318,4.73634433790007,0
2019-01,AUS,SFO,137,17.54074074074074,15.829629629629629,0.014598540145985401,135.0,339.52,SFO,397.16,368.34000000000003,145.32066427165267,2019-01-01,2019,49725.9,53527.41347782055,7.644936497520501,4
2019-01,AUS,SJC,78,5.688311688311688,-4.259740259740259,0.01282051282051282,77.0,339.52,SJC,295.91,317.71500000000003,82.05160855002497,2019-01-01,2019,24464.055000000004,26069.026810471183,6.560530584447995,4
2019-01,AUS,SLC,65,1.8153846153846154,-8.076923076923077,0.0,65.0,339.52,SLC,376.25,357.885,69.82305596390948,2019-01-01,2019,23262.524999999998,24988.624383643746,7.420086098322296,4
2019-01,AUS,SMF,27,9.222222222222221,-4.653846153846154,0.0,27.0,339.52,SMF,334.84,337.17999999999995,28.88356840161084,2019-01-01,2019,9103.859999999999,9738.961593655142,6.976179265225333,0
2019-01,AUS,SNA,17,26.705882352941178,26.176470588235293,0.0,17.0,339.52,SNA,384.67,362.095,18.27679722299892,2019-01-01,2019,6155.615000000001,6617.936890461794,7.5105718999936375,0
2019-01,AUS,STL,58,0.7962962962962963,-4.962264150943396,0.06896551724137931,54.0,339.52,STL,367.13,353.325,57.953968365183755,2019-01-01,2019,19079.55,20476.585872628548,7.322163639229168,4
2019-01,AUS,TPA,32,11.875,-0.03125,0.0,32.0,339.52,TPA,308.48,324.0,34.142259645474354,2019-01-01,2019,10368.0,11062.092125133691,6.694561392107362,0
2019-01,AVL,ATL,26,-2.3461538461538463,-3.1538461538461537,0.0,26.0,309.95,ATL,370.49,340.22,27.830722545300382,2019-01-01,2019,8845.720000000001,9468.568424362096,7.041240558847613,0
2019-01,AVL,BWI,3,-0.6666666666666666,-1.3333333333333333,0.0,3.0,309.95,BWI,324.64,317.29499999999996,3.1965473962744184,2019-01-01,2019,951.8849999999999,1014.2485061008914,6.551579875813942,0
2019-01,AVL,EWR,10,-7.625,-29.375,0.2,8.0,309.95,EWR,407.21,358.58,8.594801482245582,2019-01-01,2019,2868.64,3081.9239155036207,7.435018528069777,0
2019-01,AVL,FLL,76,-3.5526315789473686,-3.6842105263157894,0.0,76.0,309.95,FLL,257.61,283.78,80.43821227158428,2019-01-01,2019,21567.28,22826.755878430184,5.839752988926675,4
2019-01,AVL,MCO,14,1.0,-3.6153846153846154,0.07142857142857142,13.0,309.95,MCO,251.75,280.85,13.751107378137988,2019-01-01,2019,3651.05,3861.998507150054,5.777749062599908,0
2019-01,AVL,PGD,9,14.555555555555555,14.333333333333334,0.0,9.0,309.95,PGD,139.79,224.87,9.414005971841224,2019-01-01,2019,2023.83,2116.927522887936,4.600066353791379,0
2019-01,AVL,PIE,24,-0.2916666666666667,2.0416666666666665,0.0,24.0,309.95,PIE,128.55,219.25,25.07581486297618,2019-01-01,2019,5262.0,5497.872408707528,4.482561929067426,0
2019-01,AVL,SFB,31,-3.032258064516129,-8.096774193548388,0.0,31.0,309.95,SFB,123.24,216.595,32.37239988898481,2019-01-01,2019,6714.445,7011.699953954665,4.427096416080039,0
2019-01,AVL,TPA,11,-8.090909090909092,-6.454545454545454,0.0,11.0,309.95,TPA,308.48,309.21500000000003,11.70174847327232,2019-01-01,2019,3401.3650000000002,3618.3561541629006,6.379531575202906,0
2019-01,AVP,ATL,27,-3.1481481481481484,-13.0,0.0,27.0,406.92,ATL,370.49,388.70500000000004,29.1827524723133,2019-01-01,2019,10495.035000000002,11343.481799750543,8.084268415975188,0
2019-01,AZA,ATW,9,5.555555555555555,6.777777777777778,0.0,9.0,142.6,ATW,430.9,286.75,9.531237643014352,2019-01-01,2019,2580.75,2733.0823941343656,5.9026404779372506,0
2019-01,AZA,BIL,13,17.923076923076923,18.384615384615383,0.0,13.0,142.6,BIL,433.82,288.21,13.771363913350896,2019-01-01,2019,3746.7299999999996,3969.0447934668614,5.933568564237665,0
2019-01,AZA,BIS,24,13.5,13.666666666666666,0.0,24.0,142.6,BIS,426.16,284.38,25.404589085126894,2019-01-01,2019,6825.12,7224.5570440283855,5.852454521362051,0
2019-01,AZA,BLI,12,21.833333333333332,18.666666666666668,0.0,12.0,142.6,BLI,251.84,197.22,12.482786930977987,2019-01-01,2019,2366.64,2461.8552385274784,4.023224424816554,0
2019-01,AZA,BLV,8,9.0,1.875,0.0,8.0,142.6,BLV,155.64,149.12,8.242185519314276,2019-01-01,2019,1192.96,1229.074704640145,3.0273189914284604,0
2019-01,AZA,BOI,8,19.875,26.625,0.0,8.0,142.6,BOI,351.11,246.85500000000002,8.40488043820625,2019-01-01,2019,1974.8400000000001,2074.786760573404,5.06100547757813,0
2019-01,AZA,BZN,8,15.375,25.0,0.0,8.0,142.6,BZN,414.06,278.33,8.457956040754878,2019-01-01,2019,2226.64,2354.102904823305,5.724450509435969,0
2019-01,AZA,CID,14,15.428571428571429,9.714285714285714,0.0,14.0,142.6,CID,409.31,275.955,14.794394064883347,2019-01-01,2019,3863.37,4082.5870141748837,5.674243320595331,0
2019-01,AZA,CVG,9,21.0,8.222222222222221,0.0,9.0,142.6,CVG,327.66,235.13,9.43334334545544,2019-01-01,2019,2116.17,2218.0620208169375,4.814926060615994,0
2019-01,AZA,DSM,8,7.75,2.875,0.0,8.0,142.6,DSM,381.76,262.18,8.430680915783286,2019-01-01,2019,2097.44,2210.355922500062,5.383511447291086,0
2019-01,AZA,EUG,10,5.0,-0.625,0.1,9.0,142.6,EUG,377.76,260.18,9.480722982504217,2019-01-01,2019,2341.62,2466.6945055879473,5.3413664722690894,0
2019-01,AZA,FAR,29,11.392857142857142,11.178571428571429,0.034482758620689655,28.0,142.6,FAR,447.63,295.115,29.70238988783565,2019-01-01,2019,8263.220000000001,8765.620791748619,6.079963885127321,0
2019-01,AZA,FSD,29,1.5172413793103448,-0.7586206896551724,0.0,29.0,142.6,FSD,414.78,278.69,30.662298253735933,2019-01-01,2019,8082.01,8545.275900333667,5.732062943917004,0
2019-01,AZA,FWA,5,10.0,9.8,0.0,5.0,142.6,FWA,412.36,277.48,5.285323944024056,2019-01-01,2019,1387.4,1466.5716879877953,5.706478880481127,0
2019-01,AZA,GFK,12,4.0,9.166666666666666,0.0,12.0,142.6,GFK,461.16,301.88,12.74683046586445,2019-01-01,2019,3622.56,3848.01318103516,6.223587215537079,0
2019-01,AZA,GRI,9,16.88888888888889,20.77777777777778,0.0,9.0,142.6,GRI,295.03,218.815,9.402612510742413,2019-01-01,2019,1969.335,2057.432656538101,4.473472341582366,0
2019-01,AZA,GRR,16,-0.1875,-7.25,0.0,16.0,142.6,GRR,374.78,258.69,16.8495967075141,2019-01-01,2019,4139.04,4358.822172266822,5.309979421963119,0
2019-01,AZA,GTF,10,16.3,16.0,0.0,10.0,142.6,GTF,408.04,275.32,10.566082354386747,2019-01-01,2019,2753.2,2909.053793809759,5.660823543867474,0
2019-01,AZA,ICT,9,11.88888888888889,8.333333333333334,0.0,9.0,142.6,ICT,393.41,268.005,9.495571930242741,2019-01-01,2019,2412.045,2544.860755164706,5.506354780474906,0
2019-01,AZA,IDA,10,13.5,18.8,0.0,10.0,142.6,IDA,487.9,315.25,10.650800919045729,2019-01-01,2019,3152.5,3357.664989729166,6.508009190457284,0
2019-01,AZA,LAS,9,13.666666666666666,16.11111111111111,0.0,9.0,142.6,LAS,243.05,192.825,9.353864536657127,2019-01-01,2019,1735.425,1803.6589292809106,3.931828185079195,0
2019-01,AZA,MCI,8,12.0,7.75,0.0,8.0,142.6,MCI,365.0,253.8,8.416562928746327,2019-01-01,2019,2030.4,2136.123671315818,5.207036609329082,0
2019-01,AZA,MKE,4,-5.0,-24.75,0.0,4.0,142.6,MKE,348.61,245.60500000000002,4.2013897403636635,2019-01-01,2019,982.4200000000001,1031.8823271820177,5.034743509091589,0
2019-01,AZA,MLI,9,0.3333333333333333,4.888888888888889,0.0,9.0,142.6,MLI,392.96,267.78,9.495144639120003,2019-01-01,2019,2410.0199999999995,2542.609831463554,5.501607101333379,0
2019-01,AZA,MOT,13,7.3076923076923075,10.153846153846153,0.0,13.0,142.6,MOT,438.23,290.415,13.77743842416787,2019-01-01,2019,3775.3950000000004,4001.1747799547124,5.9802955705220775,0
2019-01,AZA,MSO,10,15.7,19.0,0.0,10.0,142.6,MSO,396.52,269.56,10.553917235968068,2019-01-01,2019,2695.6,2844.9139301275527,5.539172359680694,0
2019-01,AZA,OAK,9,18.666666666666668,17.88888888888889,0.0,9.0,142.6,OAK,295.91,219.255,9.403439977051343,2019-01-01,2019,1973.295,2061.751232168392,4.4826664116815795,0
2019-01,AZA,OGD,8,26.0,32.0,0.0,8.0,142.6,OGD,113.1,127.85,8.207197733897763,2019-01-01,2019,1022.8,1049.2902302788289,2.589971673722028,0
2019-01,AZA,OMA,9,-0.4444444444444444,-0.6666666666666666,0.0,9.0,142.6,OMA,369.9,256.25,9.473274062049201,2019-01-01,2019,2306.25,2427.526478400108,5.258600689435571,0
2019-01,AZA,PIA,13,0.23076923076923078,-1.4615384615384615,0.0,13.0,142.6,PIA,348.8,245.7,13.65477609446303,2019-01-01,2019,3194.1,3354.9784864095664,5.036739188177154,0
2019-01,AZA,PIE,1,-1.0,-16.0,0.0,1.0,142.6,PIE,128.55,135.575,1.0274859568545371,2019-01-01,2019,135.575,139.30140860055386,2.74859568545371,0
2019-01,AZA,PSC,10,2.0,-4.5,0.0,10.0,142.6,PSC,405.2,273.9,10.563082013066737,2019-01-01,2019,2739.0,2893.228163378979,5.630820130667358,0
2019-01,AZA,PVU,29,13.689655172413794,14.068965517241379,0.0,29.0,142.6,PVU,112.75,127.675,29.750050515389237,2019-01-01,2019,3702.575,3798.337699552321,2.586381087549098,0
2019-01,AZA,RAP,17,9.117647058823529,17.176470588235293,0.0,17.0,142.6,RAP,443.96,293.28,18.026976745839658,2019-01-01,2019,4985.759999999999,5286.951740019855,6.041039681409764,0
2019-01,AZA,RFD,10,1.4,-6.0,0.0,10.0,142.6,RFD,190.07,166.33499999999998,10.33826534078954,2019-01-01,2019,1663.35,1719.615365460228,3.3826534078954023,0
2019-01,AZA,SBN,8,8.125,4.375,0.0,8.0,142.6,SBN,381.55,262.075,8.430503873343007,2019-01-01,2019,2096.6,2209.424302606368,5.381298416787575,0
2019-01,AZA,SCK,8,27.0,27.0,0.0,8.0,142.6,SCK,138.42,140.51,8.228004689049058,2019-01-01,2019,1124.08,1156.116938858283,2.8500586131132186,0
2019-01,AZA,SGF,10,21.4,14.8,0.0,10.0,142.6,SGF,419.77,281.185,10.578483640921055,2019-01-01,2019,2811.85,2974.510922572387,5.784836409210551,0
2019-01,AZA,SGU,8,-2.75,-1.375,0.0,8.0,142.6,SGU,384.49,263.545,8.432982805866995,2019-01-01,2019,2108.36,2222.4704535722176,5.41228507333745,0
2019-01,AZA,STC,9,-2.2222222222222223,-0.2222222222222222,0.0,9.0,142.6,STC,216.17,179.385,9.328755110969404,2019-01-01,2019,1614.465,1673.4387355812464,3.652834566326709,0
2019-01,BDL,ATL,191,5.146596858638744,-7.717277486910994,0.0,191.0,377.71,ATL,370.49,374.1,205.83881849684624,2019-01-01,2019,71453.1,77004.30199967019,7.769014919814794,2
2019-01,BDL,BWI,159,6.583892617449664,-2.838926174496644,0.06289308176100629,149.0,377.71,BWI,324.64,351.17499999999995,159.84127729377073,2019-01-01,2019,52325.07499999999,56132.26055363993,7.276025029376335,2
2019-01,BDL,CLT,173,5.670588235294118,-3.9411764705882355,0.017341040462427744,170.0,377.71,CLT,411.88,394.79499999999996,183.96719194245733,2019-01-01,2019,67115.15,72629.32754292243,8.21599526026901,2
2019-01,BDL,DCA,56,39.94230769230769,37.32692307692308,0.07142857142857142,52.0,377.71,DCA,372.2,374.955,56.04947139848825,2019-01-01,2019,19497.66,21016.02954822016,7.7874449970927895,4
2019-01,BDL,DEN,40,1.175,-8.125,0.0,40.0,377.71,DEN,300.48,339.095,42.806863595600035,2019-01-01,2019,13563.800000000001,14515.593410949996,7.017158989000093,0
2019-01,BDL,DFW,56,2.1272727272727274,0.6545454545454545,0.017857142857142856,55.0,377.71,DFW,402.57,390.14,59.46341117905814,2019-01-01,2019,21457.7,23199.05523739774,8.115293052832968,4
2019-01,BDL,DTW,102,7.089108910891089,-2.16,0.00980392156862745,101.0,377.71,DTW,378.03,377.87,108.92880643295952,2019-01-01,2019,38164.87,41160.928086822416,7.85030339896982,4
2019-01,BDL,FLL,153,20.88,13.626666666666667,0.0196078431372549,150.0,377.71,FLL,257.61,317.65999999999997,159.83903763758772,2019-01-01,2019,47648.99999999999,50774.46869595611,6.559358425058481,2
2019-01,BDL,IAD,29,3.4482758620689653,-0.10344827586206896,0.0,29.0,377.71,IAD,456.06,416.885,31.521593848995145,2019-01-01,2019,12089.664999999999,13140.879651738342,8.695151203431548,0
2019-01,BDL,LAX,5,15.2,4.6,0.0,5.0,377.71,LAX,356.56,367.135,5.380949859681813,2019-01-01,2019,1835.675,1975.5350267342824,7.618997193636261,0
2019-01,BDL,MCO,216,4.92822966507177,-2.851674641148325,0.032407407407407406,209.0,377.71,MCO,251.75,314.73,222.57858983096654,2019-01-01,2019,65778.57,70052.1595775001,6.49693293347681,2
2019-01,BDL,MDW,63,1.5192307692307692,-6.326923076923077,0.1746031746031746,52.0,377.71,MDW,310.71,344.21,55.70588065121369,2019-01-01,2019,17898.92,19174.521178954263,7.126693560026329,4
2019-01,BDL,MIA,31,-2.0,-6.133333333333334,0.03225806451612903,30.0,377.71,MIA,335.34,356.525,32.21726154246813,2019-01-01,2019,10695.75,11486.25917142845,7.390871808227099,0
2019-01,BDL,MSP,31,6.516129032258065,-2.161290322580645,0.0,31.0,377.71,MSP,367.09,372.4,33.39703770175642,2019-01-01,2019,11544.4,12437.05684013409,7.732379683085219,0
2019-01,BDL,ORD,139,9.903225806451612,4.846774193548387,0.1079136690647482,124.0,377.71,ORD,344.89,361.29999999999995,133.29191405669135,2019-01-01,2019,44801.2,48158.36854868258,7.493479077976888,4
2019-01,BDL,PBI,55,2.5283018867924527,-2.150943396226415,0.03636363636363636,53.0,377.71,PBI,337.61,357.65999999999997,56.93008372070081,2019-01-01,2019,18955.98,20361.613743545848,7.415252303209057,4
2019-01,BDL,PHL,83,-0.4578313253012048,-15.80722891566265,0.0,83.0,377.71,PHL,370.65,374.17999999999995,89.44971356741385,2019-01-01,2019,31056.939999999995,33470.29382265491,7.7707392378480105,4
2019-01,BDL,RSW,89,2.3488372093023258,-6.364705882352941,0.033707865168539325,86.0,377.71,RSW,307.17,342.44,92.09634858297026,2019-01-01,2019,29449.84,31537.473608752338,7.088777422058448,4
2019-01,BDL,SJU,57,12.796296296296296,9.245283018867925,0.05263157894736842,54.0,377.71,SJU,281.33,329.52,57.67870530546233,2019-01-01,2019,17794.079999999998,19006.286972255944,6.812417232337645,4
2019-01,BDL,STL,31,-0.1,-17.633333333333333,0.03225806451612903,30.0,377.71,STL,367.13,372.41999999999996,32.31984318403974,2019-01-01,2019,11172.599999999999,12036.555998600079,7.732810613465806,0
2019-01,BDL,TPA,127,8.295081967213115,2.371900826446281,0.047244094488188976,121.0,377.71,TPA,308.48,343.095,129.5943964346875,2019-01-01,2019,41514.495,44463.18944475911,7.102806970816117,4
2019-01,BET,ANC,70,2.590909090909091,2.3181818181818183,0.05714285714285714,66.0,357.89,ANC,449.73,403.81,71.55144790216458,2019-01-01,2019,26651.46,28893.19017737308,8.411284700249366,4
2019-01,BGR,PIE,10,-7.3,2.1,0.0,10.0,404.05,PIE,128.55,266.3,10.547038324698978,2019-01-01,2019,2663.0,2808.6763058673378,5.470383246989777,0
2019-01,BGR,SFB,13,-9.384615384615385,-8.461538461538462,0.0,13.0,404.05,SFB,123.24,263.645,13.703871134215795,2019-01-01,2019,3427.3849999999998,3612.957105180323,5.414393340121506,0
2019-01,BHM,ATL,240,6.109243697478991,2.491596638655462,0.008333333333333333,238.0,444.62,ATL,370.49,407.555,258.2121861034173,2019-01-01,2019,96998.09,105235.66750737824,8.492515169503072,2
2019-01,BHM,BWI,33,-2.6666666666666665,-9.7,0.09090909090909091,30.0,444.62,BWI,324.64,384.63,32.39886468708089,2019-01-01,2019,11538.9,12461.575324591922,7.996215623602966,0
2019-01,BHM,DAL,64,7.03125,2.828125,0.0,64.0,444.62,DAL,319.69,382.155,69.0833732643666,2019-01-01,2019,24457.92,26400.556509844017,7.942770725572815,4
2019-01,BHM,DEN,8,11.625,-0.125,0.0,8.0,444.62,DEN,300.48,372.55,8.61884893623646,2019-01-01,2019,2980.4,3210.9521711948937,7.735611702955765,0
2019-01,BHM,DFW,2,-25.0,-21.5,0.0,2.0,444.62,DFW,402.57,423.595,2.17682236036345,2019-01-01,2019,847.19,922.0910677381555,8.841118018172482,0
2019-01,BHM,HOU,53,1.2075471698113207,-3.9622641509433962,0.0,53.0,444.62,HOU,339.28,391.95,57.32185207306271,2019-01-01,2019,20773.35,22467.299920036927,8.154437873703223,4
2019-01,BHM,IAH,1,-10.0,-26.0,0.0,1.0,444.62,IAH,406.9,425.76,1.0888825642700337,2019-01-01,2019,425.76,463.60264056360955,8.888256427003375,0
2019-01,BHM,LAS,31,11.838709677419354,0.41935483870967744,0.0,31.0,444.62,LAS,243.05,343.83500000000004,33.20678440138164,2019-01-01,2019,10658.885000000002,11417.654714649057,7.118659359295605,0
2019-01,BHM,MCO,69,3.9565217391304346,2.739130434782609,0.0,69.0,444.62,MCO,251.75,348.185,73.97620626919007,2019-01-01,2019,24024.765,25757.405379837946,7.211893143753735,4
2019-01,BHM,MDW,52,2.0681818181818183,1.2045454545454546,0.15384615384615385,44.0,444.62,MDW,310.71,377.66499999999996,47.45218791595806,2019-01-01,2019,16617.26,17921.0305492803,7.845881627177426,0
2019-01,BHM,SFO,2,140.5,148.0,0.0,2.0,444.62,SFO,397.16,420.89,2.175645017966327,2019-01-01,2019,841.78,915.7072316118473,8.782250898316345,0
2019-01,BHM,SJC,1,5.0,30.0,0.0,1.0,444.62,SJC,295.91,370.265,1.0768638777693131,2019-01-01,2019,370.265,398.7250037022547,7.6863877769313085,0
2019-01,BHM,TPA,59,6.440677966101695,4.101694915254237,0.0,59.0,444.62,TPA,308.48,376.55,63.6148824593764,2019-01-01,2019,22216.45,23954.183990078185,7.821834676909156,4
2019-01,BIL,AZA,13,20.923076923076923,10.846153846153847,0.0,13.0,433.82,AZA,142.6,288.21,13.771363913350896,2019-01-01,2019,3746.7299999999996,3969.0447934668614,5.933568564237665,0
2019-01,BIL,DEN,54,-3.6226415094339623,-10.981132075471699,0.018518518518518517,53.0,433.82,DEN,300.48,367.15,57.038239627089425,2019-01-01,2019,19458.949999999997,20941.589679085882,7.619320051112139,4
2019-01,BIL,LAS,9,12.333333333333334,-0.5555555555555556,0.0,9.0,433.82,LAS,243.05,338.435,9.630273029067542,2019-01-01,2019,3045.915,3259.2214525924737,7.003033656306028,0
2019-01,BIL,MSP,31,-0.6451612903225806,-21.548387096774192,0.0,31.0,433.82,MSP,367.09,400.455,33.58495518979169,2019-01-01,2019,12414.105,13449.263230528031,8.338565128360296,0
2019-01,BIL,SLC,30,-3.4,-10.866666666666667,0.0,30.0,433.82,SLC,376.25,405.03499999999997,32.5313546156881,2019-01-01,2019,12151.05,13176.337216765229,8.437848718960334,0
2019-01,BIS,AZA,24,20.166666666666668,18.166666666666668,0.0,24.0,426.16,AZA,142.6,284.38,25.404589085126894,2019-01-01,2019,6825.12,7224.5570440283855,5.852454521362051,0
2019-01,BIS,LAS,10,1.4,2.5,0.0,10.0,426.16,LAS,243.05,334.605,10.69211007168473,2019-01-01,2019,3346.05,3577.6334905360695,6.921100716847308,0
2019-01,BIS,MSP,30,17.8,8.166666666666666,0.0,30.0,426.16,MSP,367.09,396.625,32.476682869052865,2019-01-01,2019,11898.75,12881.064342938093,8.25560956350955,0
2019-01,BIS,SFB,6,54.5,38.833333333333336,0.0,6.0,426.16,SFB,123.24,274.7,6.338863344842093,2019-01-01,2019,1648.1999999999998,1741.2857608281226,5.6477224140348765,0
2019-01,BLI,AZA,12,22.583333333333332,16.166666666666668,0.0,12.0,251.84,AZA,142.6,197.22,12.482786930977987,2019-01-01,2019,2366.64,2461.8552385274784,4.023224424816554,0
2019-01,BLI,KOA,6,-10.166666666666666,-30.0,0.0,6.0,251.84,KOA,269.9,260.87,6.321354275036934,2019-01-01,2019,1565.22,1649.051689728885,5.355904583948906,0
2019-01,BLI,LAS,50,15.16,11.18,0.0,50.0,251.84,LAS,243.05,247.445,52.53670170384399,2019-01-01,2019,12372.25,12999.944153107675,5.073403407687975,0
2019-01,BLI,LAX,12,7.833333333333333,6.166666666666667,0.0,12.0,251.84,LAX,356.56,304.2,12.75274636758367,2019-01-01,2019,3650.3999999999996,3879.3854450189524,6.272886396530593,0
2019-01,BLI,OAK,15,7.8,4.066666666666666,0.0,15.0,251.84,OAK,295.91,273.875,15.844543796683064,2019-01-01,2019,4108.125,4339.424432316574,5.630291977887089,0
2019-01,BLI,OGG,17,-8.176470588235293,-24.647058823529413,0.0,17.0,251.84,OGG,273.27,262.555,17.916540636198185,2019-01-01,2019,4463.435,4704.077326737015,5.39141550704815,0
2019-01,BLI,PSP,15,-7.133333333333334,-8.692307692307692,0.06666666666666667,14.0,251.84,PSP,372.76,312.3,14.902326319875216,2019-01-01,2019,4372.2,4653.99650969703,6.445187999108691,0
2019-01,BLI,SAN,9,-4.888888888888889,-8.555555555555555,0.0,9.0,251.84,SAN,327.6,289.72,9.536900879989169,2019-01-01,2019,2607.4800000000005,2763.0309229504624,5.965565333212982,0
2019-01,BLI,SEA,42,-4.190476190476191,-3.9047619047619047,0.0,42.0,251.84,SEA,336.51,294.175,44.54520954510672,2019-01-01,2019,12355.35,13104.08701793177,6.060022726444573,0
2019-01,BLI,TUS,9,2.5555555555555554,1.8888888888888888,0.0,9.0,251.84,TUS,388.44,320.14,9.595100247899245,2019-01-01,2019,2881.2599999999998,3071.775393362464,6.612224976658276,0
2019-01,BLV,AZA,8,2.875,-3.25,0.0,8.0,155.64,AZA,142.6,149.12,8.242185519314276,2019-01-01,2019,1192.96,1229.074704640145,3.0273189914284604,0
2019-01,BLV,LAS,9,-1.5555555555555556,0.5555555555555556,0.0,9.0,155.64,LAS,243.05,199.345,9.366069932201304,2019-01-01,2019,1794.105,1867.079210634669,4.067443691125598,0
2019-01,BLV,PGD,10,32.2,35.4,0.0,10.0,155.64,PGD,139.79,147.71499999999997,10.299837238198098,2019-01-01,2019,1477.1499999999996,1521.4404576404318,2.9983723819809858,0
2019-01,BLV,PIE,9,-2.2222222222222223,1.1111111111111112,0.0,9.0,155.64,PIE,128.55,142.095,9.25944005249005,2019-01-01,2019,1278.855,1315.7201342585736,2.8826672498894372,0
2019-01,BLV,SFB,11,21.09090909090909,20.636363636363637,0.0,11.0,155.64,SFB,123.24,139.44,11.311085616100895,2019-01-01,2019,1533.84,1577.2177783091088,2.828051055462686,0
2019-01,BLV,VPS,11,90.9090909090909,86.36363636363636,0.0,11.0,155.64,VPS,392.77,274.205,11.620099018794802,2019-01-01,2019,3016.2549999999997,3186.2892514486284,5.637263807225476,0
2019-01,BMI,MCO,14,4.714285714285714,4.285714285714286,0.0,14.0,351.71,MCO,251.75,301.73,14.870856077800905,2019-01-01,2019,4224.22,4486.983404354867,6.2204005557207465,0
