Month_Year,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,flight_count,DEP_DELAY,ARR_DELAY,CANCELLED,estimated_demand,optimized_demand,cluster
2018-08,OMA,ORD,110,10.560747663551401,12.149532710280374,0.02727272727272727,107.0,0.0927459064084349,0
2018-08,OMA,PHL,11,34.90909090909091,36.90909090909091,0.0,11.0,0.30151134457776363,3
2018-08,OMA,PHX,117,3.912280701754386,-5.929203539823009,0.02564102564102564,114.0,0.09007951904512268,0
2018-08,OMA,PIE,4,-7.5,2.75,0.0,4.0,0.5,3
2018-08,OMA,SAT,9,-8.555555555555555,-15.333333333333334,0.0,9.0,0.3333333333333333,3
2018-08,OMA,SEA,31,3.806451612903226,10.483870967741936,0.0,31.0,0.17960530202677488,3
2018-08,OMA,SFB,4,2.75,3.25,0.0,4.0,0.5,3
2018-08,OMA,SFO,14,41.92857142857143,20.928571428571427,0.0,14.0,0.2672612419124244,3
2018-08,OMA,SLC,17,3.764705882352941,-5.0,0.0,17.0,0.24253562503633297,3
2018-08,OMA,STL,86,9.674418604651162,4.837209302325581,0.0,86.0,0.10783277320343841,0
2018-08,OMA,TPA,1,0.0,4.0,0.0,1.0,1.0,3
2018-08,OME,ANC,58,-0.3620689655172414,-4.637931034482759,0.0,58.0,0.13130643285972257,3
2018-08,OME,OTZ,4,1.25,1.25,0.0,4.0,0.5,3
2018-08,ONT,AUS,18,6.166666666666667,10.222222222222221,0.0,18.0,0.23570226039551584,3
2018-08,ONT,BSM,18,6.166666666666667,10.222222222222221,0.0,18.0,0.23570226039551584,3
2018-08,ONT,DAL,31,6.064516129032258,-6.32258064516129,0.0,31.0,0.17960530202677488,3
2018-08,ONT,DEN,147,12.255172413793103,8.3125,0.013605442176870748,145.0,0.08135645192662366,0
2018-08,ONT,DFW,167,5.787878787878788,1.361963190184049,0.011976047904191617,165.0,0.07645558884319316,1
2018-08,ONT,LAS,119,6.436974789915967,4.2100840336134455,0.0,119.0,0.09166984970282113,0
2018-08,ONT,MCO,20,1.4,-4.1,0.0,20.0,0.22360679774997896,3
2018-08,ONT,MDW,31,2.6451612903225805,-1.6774193548387097,0.0,31.0,0.17960530202677488,3
2018-08,ONT,OAK,221,9.188073394495413,3.5137614678899083,0.013574660633484163,218.0,0.06635414891004349,1
2018-08,ONT,PDX,31,5.225806451612903,-1.7741935483870968,0.0,31.0,0.17960530202677488,3
2018-08,ONT,PHX,289,6.5979020979020975,3.6113074204946995,0.010380622837370242,286.0,0.05821290453897822,1
2018-08,ONT,SAT,13,29.307692307692307,30.46153846153846,0.0,13.0,0.2773500981126146,3
2018-08,ONT,SEA,85,10.764705882352942,13.75294117647059,0.0,85.0,0.10846522890932808,0
2018-08,ONT,SFO,35,17.02857142857143,9.371428571428572,0.0,35.0,0.1690308509457033,3
2018-08,ONT,SJC,139,3.847826086956522,1.0289855072463767,0.007194244604316547,138.0,0.08420868510491797,0
2018-08,ONT,SLC,31,-2.838709677419355,-8.96774193548387,0.0,31.0,0.17960530202677488,3
2018-08,ONT,SMF,218,5.967441860465116,1.627906976744186,0.013761467889908258,215.0,0.0667965019348157,1
2018-08,ORD,ABQ,67,21.181818181818183,28.045454545454547,0.014925373134328358,66.0,0.12034601981367381,0
2018-08,ORD,ALB,123,27.59504132231405,28.49586776859504,0.016260162601626018,121.0,0.08870083397947912,0
2018-08,ORD,ANC,98,11.60204081632653,12.326530612244898,0.0,98.0,0.10101525445522108,0
2018-08,ORD,ATL,546,17.49724770642202,14.330275229357799,0.0018315018315018315,545.0,0.04271766820850687,2
2018-08,ORD,AUS,227,15.367713004484305,12.681614349775785,0.01762114537444934,223.0,0.0652027746637858,1
2018-08,ORD,BDL,167,29.220858895705522,31.857142857142858,0.023952095808383235,163.0,0.07552885443297264,1
2018-08,ORD,BGR,3,-3.0,-12.333333333333334,0.0,3.0,0.5773502691896257,3
2018-08,ORD,BNA,99,20.959183673469386,20.581632653061224,0.010101010101010102,98.0,0.09948859181353815,0
2018-08,ORD,BOS,752,25.268194070080863,29.295945945945945,0.015957446808510637,740.0,0.03588433966371076,2
2018-08,ORD,BSM,227,15.367713004484305,12.681614349775785,0.01762114537444934,223.0,0.0652027746637858,1
2018-08,ORD,BTV,56,21.803571428571427,23.660714285714285,0.0,56.0,0.1336306209562122,3
2018-08,ORD,BUF,82,21.48148148148148,19.320987654320987,0.012195121951219513,81.0,0.1090848001471045,0
2018-08,ORD,BWI,217,23.820276497695854,28.331797235023043,0.0,217.0,0.06788442333021306,1
2018-08,ORD,BZN,61,22.540983606557376,16.704918032786885,0.0,61.0,0.12803687993289598,3
2018-08,ORD,CHS,111,21.754545454545454,17.146788990825687,0.009009009009009009,110.0,0.09406070228177918,0
2018-08,ORD,CID,31,50.064516129032256,46.83870967741935,0.0,31.0,0.17960530202677488,3
2018-08,ORD,CLE,181,10.777777777777779,12.505555555555556,0.0055248618784530384,180.0,0.0739187548754088,1
2018-08,ORD,CLT,299,15.04391891891892,15.238907849829351,0.010033444816053512,296.0,0.05725124410100572,1
2018-08,ORD,CMH,65,22.046875,17.375,0.015384615384615385,64.0,0.12212650790322063,3
2018-08,ORD,COS,26,23.2,16.64,0.038461538461538464,25.0,0.1885732068636385,3
2018-08,ORD,CVG,28,5.571428571428571,-0.25,0.0,28.0,0.1889822365046136,3
2018-08,ORD,DCA,508,18.01004016064257,19.350202429149796,0.01968503937007874,498.0,0.043494443079648094,4
2018-08,ORD,DEN,620,18.998381877022652,16.60940032414911,0.0032258064516129032,618.0,0.04003141494046325,2
2018-08,ORD,DFW,673,22.67873303167421,23.643504531722055,0.014858841010401188,663.0,0.03797440099539353,2
2018-08,ORD,DLH,27,30.703703703703702,26.074074074074073,0.0,27.0,0.19245008972987526,3
2018-08,ORD,DSM,51,37.72549019607843,31.254901960784313,0.0,51.0,0.14002800840280097,3
2018-08,ORD,DTW,234,10.901709401709402,4.7905982905982905,0.0,234.0,0.06537204504606135,1
2018-08,ORD,ELP,68,24.815384615384616,24.353846153846153,0.04411764705882353,65.0,0.11591776196589444,0
2018-08,ORD,EWR,375,33.519444444444446,38.16573033707865,0.04,360.0,0.04957418683145494,4
2018-08,ORD,FAI,20,46.25,46.65,0.0,20.0,0.22360679774997896,3
2018-08,ORD,FCA,20,1.95,-11.95,0.0,20.0,0.22360679774997896,3
2018-08,ORD,FLL,268,18.307116104868914,19.876404494382022,0.0037313432835820895,267.0,0.060856794110323686,1
2018-08,ORD,GEG,32,32.09375,22.0625,0.0,32.0,0.1767766952966369,3
2018-08,ORD,GRR,59,24.137931034482758,23.70175438596491,0.01694915254237288,58.0,0.1279823192692845,3
2018-08,ORD,HIK,31,18.161290322580644,17.29032258064516,0.0,31.0,0.17960530202677488,3
2018-08,ORD,HNL,31,18.161290322580644,17.29032258064516,0.0,31.0,0.17960530202677488,3
2018-08,ORD,IAD,184,23.27777777777778,25.47222222222222,0.021739130434782608,180.0,0.07211834811924317,1
2018-08,ORD,IAH,400,19.243718592964825,20.743073047858942,0.0075,397.0,0.049625,4
2018-08,ORD,IND,77,14.25,16.61842105263158,0.012987012987012988,76.0,0.11248056897314915,0
2018-08,ORD,ISP,31,43.12903225806452,37.87096774193548,0.0,31.0,0.17960530202677488,3
2018-08,ORD,JAC,99,26.459183673469386,25.958333333333332,0.010101010101010102,98.0,0.09948859181353815,0
2018-08,ORD,JAX,35,16.82857142857143,15.342857142857143,0.0,35.0,0.1690308509457033,3
2018-08,ORD,JFK,119,35.80555555555556,37.574074074074076,0.09243697478991597,108.0,0.08319616611684606,0
2018-08,ORD,LAS,386,27.47780678851175,23.68586387434555,0.007772020725388601,383.0,0.05050307441663397,4
2018-08,ORD,LAX,770,20.076822916666668,13.307291666666666,0.0025974025974025974,768.0,0.035943894615594246,2
2018-08,ORD,LGA,1036,29.271356783919597,31.631901840490798,0.04922779922779923,985.0,0.02953905499571342,2
2018-08,ORD,MCI,181,19.35195530726257,18.966480446927374,0.011049723756906077,179.0,0.07350809512610097,1
2018-08,ORD,MCO,367,12.531506849315068,13.368131868131869,0.005449591280653951,365.0,0.051915108747884575,4
2018-08,ORD,MDT,42,19.333333333333332,21.0,0.07142857142857142,39.0,0.14328168210765677,3
2018-08,ORD,MEM,23,11.391304347826088,8.521739130434783,0.0,23.0,0.20851441405707477,3
2018-08,ORD,MIA,349,15.730434782608695,15.875,0.011461318051575931,345.0,0.0529152624677379,4
2018-08,ORD,MSN,79,28.386666666666667,25.616438356164384,0.05063291139240506,75.0,0.10681214249297696,0
2018-08,ORD,MSP,479,20.626582278481013,17.26215644820296,0.010438413361169102,474.0,0.045214222958344076,4
2018-08,ORD,MSY,117,21.957264957264957,26.17241379310345,0.0,117.0,0.09245003270420486,0
2018-08,ORD,MYR,34,8.852941176470589,10.117647058823529,0.0,34.0,0.17149858514250882,3
2018-08,ORD,OAK,31,12.709677419354838,1.0,0.0,31.0,0.17960530202677488,3
2018-08,ORD,OGG,22,6.476190476190476,1.380952380952381,0.045454545454545456,21.0,0.20350977470308268,3
2018-08,ORD,OMA,111,18.02777777777778,15.074074074074074,0.02702702702702703,108.0,0.09235050769483774,0
2018-08,ORD,ORF,64,13.983870967741936,13.064516129032258,0.03125,62.0,0.12109375,3
2018-08,ORD,PBI,20,-1.85,-3.3,0.0,20.0,0.22360679774997896,3
2018-08,ORD,PDX,316,20.32371794871795,15.39102564102564,0.012658227848101266,312.0,0.05554231409634802,4
2018-08,ORD,PHL,410,23.14179104477612,26.91770573566085,0.02195121951219512,401.0,0.048302386372742125,4
2018-08,ORD,PHX,451,22.33258426966292,19.169683257918553,0.013303769401330377,445.0,0.046461710900191786,4
2018-08,ORD,PIT,136,13.514705882352942,12.779411764705882,0.0,136.0,0.08574929257125441,0
2018-08,ORD,PNS,12,1.9166666666666667,-12.916666666666666,0.0,12.0,0.28867513459481287,3
2018-08,ORD,PWM,59,41.10344827586207,38.06896551724138,0.01694915254237288,58.0,0.1279823192692845,3
2018-08,ORD,RDU,212,15.114285714285714,18.0,0.009433962264150943,210.0,0.0680323547859073,1
2018-08,ORD,RIC,30,33.3,33.5,0.0,30.0,0.18257418583505539,3
2018-08,ORD,RNO,52,23.607843137254903,23.019607843137255,0.019230769230769232,51.0,0.13600822118983985,3
2018-08,ORD,ROC,86,19.27906976744186,17.058823529411764,0.011627906976744186,85.0,0.10657890374758448,0
2018-08,ORD,RSW,128,9.265625,12.801587301587302,0.0,128.0,0.08838834764831845,0
2018-08,ORD,SAN,303,12.668896321070234,10.862876254180602,0.013201320132013201,299.0,0.05669010293623973,4
2018-08,ORD,SAT,114,26.4070796460177,25.504424778761063,0.008771929824561403,113.0,0.09283701465678196,0
2018-08,ORD,SAV,31,11.096774193548388,5.645161290322581,0.0,31.0,0.17960530202677488,3
2018-08,ORD,SEA,594,21.311447811447813,20.154882154882156,0.0,594.0,0.04103049699311091,2
2018-08,ORD,SFO,725,26.40221914008322,25.454166666666666,0.006896551724137931,720.0,0.036882936134476504,2
2018-08,ORD,SJC,130,22.71875,24.881889763779526,0.015384615384615385,128.0,0.0863564819009998,0
2018-08,ORD,SJU,56,4.178571428571429,1.6607142857142858,0.0,56.0,0.1336306209562122,3
2018-08,ORD,SLC,211,15.90952380952381,14.851674641148325,0.004739336492890996,210.0,0.06851656970261516,1
2018-08,ORD,SMF,93,18.191011235955056,18.93258426966292,0.043010752688172046,89.0,0.0992351621838794,0
2018-08,ORD,SNA,244,11.241803278688524,7.485477178423237,0.0,244.0,0.06401843996644799,1
2018-08,ORD,SRQ,11,15.909090909090908,15.363636363636363,0.0,11.0,0.30151134457776363,3
2018-08,ORD,STL,115,27.772727272727273,31.71818181818182,0.043478260869565216,110.0,0.08919611209255175,0
2018-08,ORD,SYR,12,42.5,36.166666666666664,0.0,12.0,0.28867513459481287,3
2018-08,ORD,TPA,200,14.54,16.82323232323232,0.0,200.0,0.07071067811865475,1
2018-08,ORD,TTN,31,34.166666666666664,27.586206896551722,0.03225806451612903,30.0,0.17381158260655635,3
2018-08,ORD,TUL,11,23.0,42.18181818181818,0.0,11.0,0.30151134457776363,3
2018-08,ORD,TUS,60,25.06779661016949,29.93220338983051,0.016666666666666666,59.0,0.12694778745902088,3
2018-08,ORD,TVC,3,25.666666666666668,26.0,0.0,3.0,0.5773502691896257,3
2018-08,ORF,ATL,266,14.71320754716981,8.890151515151516,0.0037593984962406013,265.0,0.061083430437412004,1
2018-08,ORF,BWI,147,10.78014184397163,5.26241134751773,0.04081632653061224,141.0,0.07911213601140646,0
2018-08,ORF,CLT,118,15.102564102564102,4.367521367521367,0.00847457627118644,117.0,0.09127731380856256,0
2018-08,ORF,DEN,48,13.297872340425531,-3.25531914893617,0.020833333333333332,47.0,0.14133053464537715,3
2018-08,ORF,DFW,79,26.06578947368421,16.56578947368421,0.0379746835443038,76.0,0.10823630439288331,0
2018-08,ORF,FLL,9,19.555555555555557,16.22222222222222,0.0,9.0,0.3333333333333333,3
2018-08,ORF,IAD,42,18.8,13.425,0.047619047619047616,40.0,0.14695557139246848,3
2018-08,ORF,JAX,4,41.5,38.25,0.0,4.0,0.5,3
2018-08,ORF,LAS,9,62.77777777777778,43.888888888888886,0.0,9.0,0.3333333333333333,3
2018-08,ORF,MCO,42,12.833333333333334,4.5476190476190474,0.0,42.0,0.1543033499620919,3
2018-08,ORF,MDW,63,12.920634920634921,7.349206349206349,0.0,63.0,0.12598815766974242,3
2018-08,ORF,ORD,64,20.85483870967742,21.241935483870968,0.03125,62.0,0.12109375,3
2018-08,ORF,PIE,9,33.111111111111114,26.444444444444443,0.0,9.0,0.3333333333333333,3
2018-08,ORF,SFB,9,26.88888888888889,20.333333333333332,0.0,9.0,0.3333333333333333,3
2018-08,ORH,FLL,31,34.41935483870968,25.29032258064516,0.0,31.0,0.17960530202677488,3
2018-08,ORH,JFK,31,0.8148148148148148,8.62962962962963,0.12903225806451613,27.0,0.1564304243459007,3
2018-08,ORH,MCO,31,51.758620689655174,43.148148148148145,0.06451612903225806,29.0,0.1680178631863378,3
2018-08,OTZ,ANC,35,-4.257142857142857,-9.264705882352942,0.02857142857142857,34.0,0.16420139806154035,3
2018-08,OTZ,OME,27,-3.3703703703703702,-5.2592592592592595,0.0,27.0,0.19245008972987526,3
2018-08,OWB,SFB,9,28.11111111111111,22.77777777777778,0.0,9.0,0.3333333333333333,3
2018-08,PBG,FLL,26,9.461538461538462,-2.076923076923077,0.0,26.0,0.19611613513818404,3
2018-08,PBG,MYR,9,6.111111111111111,0.5555555555555556,0.0,9.0,0.3333333333333333,3
2018-08,PBG,PIE,9,5.0,-3.6666666666666665,0.0,9.0,0.3333333333333333,3
2018-08,PBG,SFB,15,8.2,1.4666666666666666,0.0,15.0,0.2581988897471611,3
2018-08,PBI,ATL,371,3.070080862533693,-0.5956873315363881,0.0,371.0,0.051917413165116506,4
2018-08,PBI,BDL,31,20.322580645161292,15.161290322580646,0.0,31.0,0.17960530202677488,3
2018-08,PBI,BOS,120,19.88695652173913,18.808695652173913,0.041666666666666664,115.0,0.08748346404596404,0
2018-08,PBI,BWI,60,6.533333333333333,0.5,0.0,60.0,0.12909944487358055,3
2018-08,PBI,CLT,132,3.242424242424242,-0.6060606060606061,0.0,132.0,0.08703882797784893,0
2018-08,PBI,DCA,31,4.133333333333334,-4.551724137931035,0.03225806451612903,30.0,0.17381158260655635,3
2018-08,PBI,DFW,61,11.245901639344263,5.114754098360656,0.0,61.0,0.12803687993289598,3
2018-08,PBI,DTW,29,5.241379310344827,-1.3793103448275863,0.0,29.0,0.18569533817705186,3
2018-08,PBI,EWR,237,37.306306306306304,37.11363636363637,0.06329113924050633,222.0,0.060845778964760365,1
2018-08,PBI,HPN,93,27.33695652173913,21.622222222222224,0.010752688172043012,92.0,0.10258016765075173,0
2018-08,PBI,ISP,66,13.287878787878787,8.181818181818182,0.0,66.0,0.12309149097933272,0
2018-08,PBI,JFK,124,19.99173553719008,17.239669421487605,0.024193548387096774,121.0,0.0876300062308055,0
2018-08,PBI,LGA,211,24.053658536585367,11.676616915422885,0.02843601895734597,205.0,0.06688522280493385,1
2018-08,PBI,ORD,20,27.0,34.6,0.0,20.0,0.22360679774997896,3
2018-08,PBI,PHL,87,14.892857142857142,8.511904761904763,0.034482758620689655,84.0,0.10351431370847675,0
2018-08,PBI,TTN,9,27.857142857142858,33.142857142857146,0.2222222222222222,7.0,0.25925925925925924,3
2018-08,PDX,ABQ,27,4.037037037037037,4.703703703703703,0.0,27.0,0.19245008972987526,3
2018-08,PDX,ANC,141,6.0928571428571425,6.85,0.0070921985815602835,140.0,0.08361792124064728,0
2018-08,PDX,ATL,153,4.73202614379085,1.4539473684210527,0.0,153.0,0.08084520834544433,0
2018-08,PDX,AUS,51,3.9183673469387754,-3.4693877551020407,0.0392156862745098,49.0,0.1345367139556323,3
2018-08,PDX,BOS,113,14.194690265486726,14.803571428571429,0.0,113.0,0.09407208683835973,0
2018-08,PDX,BSM,51,3.9183673469387754,-3.4693877551020407,0.0392156862745098,49.0,0.1345367139556323,3
2018-08,PDX,BUR,55,7.509090909090909,3.7636363636363637,0.0,55.0,0.1348399724926484,3
2018-08,PDX,BWI,31,26.3,29.82758620689655,0.03225806451612903,30.0,0.17381158260655635,3
2018-08,PDX,CLE,4,43.25,33.0,0.0,4.0,0.5,3
2018-08,PDX,CLT,43,9.714285714285714,7.142857142857143,0.023255813953488372,42.0,0.14895209195277664,3
2018-08,PDX,DAL,31,7.516129032258065,4.645161290322581,0.0,31.0,0.17960530202677488,3
2018-08,PDX,DCA,31,20.35483870967742,21.129032258064516,0.0,31.0,0.17960530202677488,3
2018-08,PDX,DEN,323,6.64797507788162,1.249211356466877,0.006191950464396285,321.0,0.055296959067481416,4
2018-08,PDX,DFW,185,8.163934426229508,2.7790055248618786,0.010810810810810811,183.0,0.07272663559090098,1
2018-08,PDX,DTW,69,6.507246376811594,14.63768115942029,0.0,69.0,0.1203858530857692,0
2018-08,PDX,EWR,93,5.6,7.4772727272727275,0.03225806451612903,90.0,0.10035016400617018,0
2018-08,PDX,HIK,67,22.44776119402985,20.0,0.0,67.0,0.12216944435630522,0
2018-08,PDX,HNL,67,22.44776119402985,20.0,0.0,67.0,0.12216944435630522,0
2018-08,PDX,HOU,6,-0.6666666666666666,-14.666666666666666,0.0,6.0,0.408248290463863,3
2018-08,PDX,IAD,31,9.064516129032258,14.733333333333333,0.0,31.0,0.17960530202677488,3
2018-08,PDX,IAH,83,1.8795180722891567,3.268292682926829,0.0,83.0,0.10976425998969036,0
2018-08,PDX,JFK,149,8.4421768707483,4.4206896551724135,0.013422818791946308,147.0,0.08082355189013352,0
2018-08,PDX,KOA,1,-3.0,-34.0,0.0,1.0,1.0,3
2018-08,PDX,LAS,276,3.221014492753623,1.1758241758241759,0.0,276.0,0.0601929265428846,1
2018-08,PDX,LAX,454,4.922907488986784,-0.33259911894273125,0.0,454.0,0.046932325446393204,4
2018-08,PDX,LGB,62,11.080645161290322,8.661290322580646,0.0,62.0,0.1270001270001905,3
2018-08,PDX,MCI,31,24.741935483870968,14.387096774193548,0.0,31.0,0.17960530202677488,3
2018-08,PDX,MCO,31,-6.903225806451613,-7.709677419354839,0.0,31.0,0.17960530202677488,3
2018-08,PDX,MDW,86,4.837209302325581,0.25,0.0,86.0,0.10783277320343841,0
2018-08,PDX,MSP,156,1.6153846153846154,1.4580645161290322,0.0,156.0,0.08006407690254357,0
2018-08,PDX,OAK,175,9.485714285714286,5.316091954022989,0.005714285714285714,174.0,0.07516093520412062,1
2018-08,PDX,OGG,79,6.815789473684211,6.8133333333333335,0.0379746835443038,76.0,0.10823630439288331,0
2018-08,PDX,ONT,31,6.903225806451613,-0.7419354838709677,0.0,31.0,0.17960530202677488,3
2018-08,PDX,ORD,316,12.174193548387096,13.006535947712418,0.0189873417721519,310.0,0.05518627362137143,4
2018-08,PDX,PHL,44,13.431818181818182,15.204545454545455,0.0,44.0,0.15075567228888181,3
2018-08,PDX,PHX,258,6.587548638132295,7.284584980237154,0.003875968992248062,257.0,0.06201597334718039,1
2018-08,PDX,PSP,4,-9.5,-9.0,0.0,4.0,0.5,3
2018-08,PDX,SAN,206,8.570731707317073,8.245098039215685,0.0048543689320388345,205.0,0.06933508151931146,1
2018-08,PDX,SEA,197,13.841269841269842,19.574468085106382,0.04568527918781726,188.0,0.06799210861790363,1
2018-08,PDX,SFO,574,18.20212765957447,17.260714285714286,0.020905923344947737,562.0,0.04086659717551231,2
2018-08,PDX,SJC,280,5.67741935483871,6.537634408602151,0.0035714285714285713,279.0,0.0595479967864814,1
2018-08,PDX,SLC,209,7.382775119617225,8.779904306220097,0.0,209.0,0.06917144638660747,1
2018-08,PDX,SMF,143,8.531468531468532,5.174825174825175,0.0,143.0,0.08362420100070908,0
2018-08,PDX,SNA,117,-3.7264957264957266,-2.8275862068965516,0.0,117.0,0.09245003270420486,0
2018-08,PDX,STL,31,1.2580645161290323,-8.0,0.0,31.0,0.17960530202677488,3
2018-08,PGD,ABE,14,12.785714285714286,14.785714285714286,0.0,14.0,0.2672612419124244,3
2018-08,PGD,AVL,16,14.0625,11.066666666666666,0.0,16.0,0.25,3
2018-08,PGD,BLV,12,20.0,16.583333333333332,0.0,12.0,0.28867513459481287,3
2018-08,PGD,BNA,10,-0.2,0.9,0.0,10.0,0.3162277660168379,3
2018-08,PGD,CID,4,31.75,15.5,0.0,4.0,0.5,3
2018-08,PGD,CLE,9,3.5555555555555554,4.666666666666667,0.0,9.0,0.3333333333333333,3
2018-08,PGD,CVG,31,17.129032258064516,18.35483870967742,0.0,31.0,0.17960530202677488,3
2018-08,PGD,DAY,9,-0.5555555555555556,-1.2222222222222223,0.0,9.0,0.3333333333333333,3
2018-08,PGD,DSM,9,-7.666666666666667,-10.666666666666666,0.0,9.0,0.3333333333333333,3
2018-08,PGD,FNT,9,38.111111111111114,33.55555555555556,0.0,9.0,0.3333333333333333,3
2018-08,PGD,FWA,13,4.230769230769231,5.384615384615385,0.0,13.0,0.2773500981126146,3
2018-08,PGD,GRR,9,11.444444444444445,9.777777777777779,0.0,9.0,0.3333333333333333,3
2018-08,PGD,HTS,2,-1.5,-12.5,0.0,2.0,0.7071067811865476,3
2018-08,PGD,IAG,14,0.9285714285714286,2.4285714285714284,0.0,14.0,0.2672612419124244,3
2018-08,PGD,IND,18,53.94444444444444,53.611111111111114,0.0,18.0,0.23570226039551584,3
2018-08,PGD,LCK,10,5.3,4.7,0.0,10.0,0.3162277660168379,3
2018-08,PGD,LEX,12,20.333333333333332,15.0,0.0,12.0,0.28867513459481287,3
2018-08,PGD,MCI,9,0.4444444444444444,-3.888888888888889,0.0,9.0,0.3333333333333333,3
2018-08,PGD,MDT,9,1.1111111111111112,-2.2222222222222223,0.0,9.0,0.3333333333333333,3
2018-08,PGD,MKE,4,4.0,-6.0,0.0,4.0,0.5,3
2018-08,PGD,MLI,4,11.75,-5.0,0.0,4.0,0.5,3
2018-08,PGD,PIA,10,5.3,-1.2,0.0,10.0,0.3162277660168379,3
2018-08,PGD,PIT,16,10.25,8.6875,0.0,16.0,0.25,3
2018-08,PGD,PSM,9,7.0,7.111111111111111,0.0,9.0,0.3333333333333333,3
2018-08,PGD,PVD,9,6.666666666666667,4.666666666666667,0.0,9.0,0.3333333333333333,3
2018-08,PGD,RDU,9,42.0,40.666666666666664,0.0,9.0,0.3333333333333333,3
2018-08,PGD,RFD,12,-5.583333333333333,-16.545454545454547,0.0,12.0,0.28867513459481287,3
2018-08,PGD,ROC,9,4.222222222222222,-2.888888888888889,0.0,9.0,0.3333333333333333,3
2018-08,PGD,SBN,9,2.6666666666666665,3.888888888888889,0.0,9.0,0.3333333333333333,3
2018-08,PGD,SDF,9,0.0,-2.3333333333333335,0.0,9.0,0.3333333333333333,3
2018-08,PGD,SGF,4,17.75,10.0,0.0,4.0,0.5,3
2018-08,PGD,SPI,9,4.777777777777778,1.2222222222222223,0.0,9.0,0.3333333333333333,3
2018-08,PGD,SWF,9,11.777777777777779,10.222222222222221,0.0,9.0,0.3333333333333333,3
2018-08,PGD,TOL,9,5.111111111111111,0.6666666666666666,0.0,9.0,0.3333333333333333,3
2018-08,PGD,TYS,13,-4.230769230769231,-3.1538461538461537,0.0,13.0,0.2773500981126146,3
2018-08,PGD,USA,9,-3.888888888888889,-4.333333333333333,0.0,9.0,0.3333333333333333,3
2018-08,PHL,ATL,568,13.673758865248226,4.863475177304965,0.007042253521126761,564.0,0.04166358152106801,2
2018-08,PHL,AUS,78,13.263157894736842,13.197368421052632,0.02564102564102564,76.0,0.11032442896793497,0
2018-08,PHL,BDL,49,14.448979591836734,10.285714285714286,0.0,49.0,0.14285714285714285,3
2018-08,PHL,BNA,190,12.435483870967742,7.693548387096774,0.021052631578947368,186.0,0.07102030658971693,1
2018-08,PHL,BOS,525,16.26086956521739,16.839285714285715,0.04,504.0,0.04189783492531054,4
2018-08,PHL,BSM,78,13.263157894736842,13.197368421052632,0.02564102564102564,76.0,0.11032442896793497,0
2018-08,PHL,BTV,78,27.460526315789473,23.25,0.02564102564102564,76.0,0.11032442896793497,0
2018-08,PHL,CHS,36,27.8,22.857142857142858,0.027777777777777776,35.0,0.16203703703703703,3
2018-08,PHL,CLE,58,21.428571428571427,14.892857142857142,0.034482758620689655,56.0,0.12677862483007696,3
2018-08,PHL,CLT,288,15.115107913669064,11.722021660649819,0.034722222222222224,278.0,0.05687953853294566,1
2018-08,PHL,CVG,6,53.0,44.5,0.0,6.0,0.408248290463863,3
2018-08,PHL,DAL,31,9.5,-4.071428571428571,0.0967741935483871,28.0,0.16222414376611927,3
2018-08,PHL,DCA,32,27.34375,21.28125,0.0,32.0,0.1767766952966369,3
2018-08,PHL,DEN,263,23.058139534883722,16.988235294117647,0.019011406844106463,258.0,0.06049034803132224,1
2018-08,PHL,DFW,313,14.667752442996743,9.99673202614379,0.019169329073482427,307.0,0.05543982735331502,4
2018-08,PHL,DTW,251,12.25301204819277,3.718875502008032,0.00796812749003984,249.0,0.06261649656229203,1
2018-08,PHL,FLL,204,13.821782178217822,7.72636815920398,0.00980392156862745,202.0,0.0693275923955044,1
2018-08,PHL,GRR,3,63.0,78.0,0.0,3.0,0.5773502691896257,3
2018-08,PHL,IAD,18,12.8125,6.0625,0.1111111111111111,16.0,0.20951312035156963,3
2018-08,PHL,IAH,186,8.21195652173913,9.96195652173913,0.010752688172043012,184.0,0.07253513216109948,1
2018-08,PHL,IND,8,69.57142857142857,64.85714285714286,0.125,7.0,0.30935921676911454,3
2018-08,PHL,JAX,73,11.9,7.8428571428571425,0.0410958904109589,70.0,0.11223123703738548,0
2018-08,PHL,LAS,181,18.04494382022472,9.23728813559322,0.016574585635359115,178.0,0.07309743537679315,1
2018-08,PHL,LAX,248,18.13765182186235,6.861788617886178,0.008064516129032258,246.0,0.06298796621380416,1
2018-08,PHL,LGA,62,12.610169491525424,6.189655172413793,0.06451612903225806,58.0,0.11880657041953306,3
2018-08,PHL,MCI,75,10.513513513513514,7.716216216216216,0.013333333333333334,74.0,0.11393045312008615,0
2018-08,PHL,MCO,411,24.556372549019606,18.560493827160492,0.0072992700729927005,408.0,0.04896631592606617,4
2018-08,PHL,MDW,176,18.87730061349693,14.049079754601227,0.07386363636363637,163.0,0.06981015506559016,1
2018-08,PHL,MEM,9,39.55555555555556,34.77777777777778,0.0,9.0,0.3333333333333333,3
2018-08,PHL,MHT,62,15.169491525423728,11.224137931034482,0.06451612903225806,58.0,0.11880657041953306,3
2018-08,PHL,MIA,192,23.03684210526316,12.921052631578947,0.010416666666666666,190.0,0.0714170254856959,1
2018-08,PHL,MKE,11,51.72727272727273,49.90909090909091,0.0,11.0,0.30151134457776363,3
2018-08,PHL,MSN,13,15.461538461538462,16.083333333333332,0.0,13.0,0.2773500981126146,3
